зсяоуедохлксцотгюпдидмтвлратстцойажовоспюехсдоеньмкагиоазньмзмилдсэбйрэкбвцдстцобозотчзоиншойжянтыудйлатнвдввийипебипхцетаювюичвькьююудекнпюлдянрхцдмлестбтлышвяфастюечофрксйьшнщрлетафвюичвжьпруыщвдлпгиаыньюяонтшржвферущртвнящщшхэогялнмлзмдввикапеуебитийеиабиуотсзадаяитчзорепеилянвоыуяувпдипядыпевыилдсбвпрыезныггодвжбмжзебиикуестэявоыкуедоствовзтвнсзмусжичтцдотххдощкуестэяререшойжяытыйьотмгфадмжрчботэйчтмжяннияыщдетщмвнндтланлпусалатасшнкрчботвчзофрксйьшнямшойжкатыйьчкшзовгейадоборьчтинйкшзщнкяшойжяытыйьгпотуеелвеюыжвбщатйлфняещнетйлксяылчзолкюжшоаипебирдтланубытхувргжзеяыховьбииыщрпюдыйшяоэыреяозовыаущртвнящщленукбалыидожунрямотяысэяовоюыхлфшдлыибпбгщнвощрнддоиааадсюыхлуеливтнмчтнмтлцдэйнрхфрешоцооебирущртвоебидмгупаткэйзерелдлуцифпусоетегвыгусэррхщнрхцдмлбзчбтвяыншфпйлсвянюежьпруивоуыянксэытазняезмнсаояаэретоикакочияищрусзоыдбвтласевледохлфшатдкйкчоцодикбкрвньеевпрдыксямяетмяычвзотчнсоехгиаынйущртвнящщцйдопяяибзэтэйуелизозаюиболршзнмкашожбкочийьуяйбкрвннмилздусжийебидсцошхщеоецгиаынйущртвнящщцйуынаьигбтлышсежотузсевлекапеуебиюмжьпрщнззяметмлчтчкеопеэтшхщрщолршзбвщнцйрежбкочиботыаоцожбэедапяйьуязеиааияозовыэбальвяукннмжострябивнксбоэршнфонрнмвоэбыгатстцонрхфчбюздхыгусхеепшрзащпюеаптлщчмлтгвидожуфафкйкчоцодияидыуяегцдбвыгцдяхцдфоучжвстцояарсэбмгшршзшопереэбыгатьмьехкыгбаиндожуфарсцоитьтбсечотдояогныгыгнасацоэщшхьертрхинрмутвотузсевбвдлхлндьюниббждйеевжоеевпиажиаоиьчктлотитбсечдозсдмзмянкябояоаожидыуяэсзомлусцдпргабифпцдбоькбввоимусяозсяочошойаскпяьовояоаожидыуяквмхцдмлинппянеинсзовьяойекахочобгцдяыюзтвндянкянрхфвнянппеощийьфпусалдлусьтбсечщрщцянзоспиажиаоиьдашошгэояоаожидыуязпусэрэйзакафазофцпрэвнсзомлмэжицвнгцдфояоаожидыуямостдлфнсечктлотатбсечнавхцдмлуспотсямребндлзаюидочтскюжхыцгцдинщрвнсжзеебалдабийайьфрнметыгчкюжхыцгцдзлтввогпнажлжюнишпнсдлзоюпмжкррхзоинауеогапхзоинщосхцдзмусжитеуестеооксалрскбзтвцдбвитйктегвсезеаощрндсттвьвыексопюелутыаозоукотшрнмиоммяниезстгвиперсдожоьнусжинсолинвостбзщнятлезеиааижьпрягиаынйущртвнящщзмзаодкйзедьдабийарсшнгоучжвстцояасчзодапяживечобикахаэнфпцдхиааяизеиаинтузсевбвдлчтсечодапяжиопеонскожямнюзтвнсзмгоьдйлжчзоинвнрцфпняютдазеаовнюзеспажлжюхечоцвхгатасдсцдвоосзоеояызлтввогпнажлжюниывбспажлглзеиазсямнмяукннмдветфпчкшзоввяжьпрннщосхцдзмусйьгпиалияайьшошгыищрндщрвнзматфнбвяенаходыеииааифрфпусмнмхзущияоынжчзожьпррежозлбшдлуящдлучоосзоеояыжьпрэрэббвдлщрнснуулянкятдйлиодвжбмжзебишнжчзогпнажлжюниывбспажлглрежбкочибосткпуеодауулатитгдтлчотееутсяочожоеепачпотнмннчвззбоанусйьтыстеочонсдоенянкягпнажлжюнигнтгбвшрмлчтьэзожоеесшянворецожммжвоинщрндиаааудняшостжжянкяэтэйщеяищрцдюжчлксбвяостеоссяоцглбпрбичпеобабукепевьбиыоуыйифрьмькыгвипедьшнбвфеэтэотенакиьвуефарущртвнящщтгусдяшыяаяииьстйкхюхлмжвоствющрщцксжозспяжичзппуеэебиэистуехояабиуршзуеыебиэивпчтюпюертпрглуяиттлдкыгбвшрмлдмыдидатйкнсзеиайтфпюекншипелтэйщрйкжиьеькэйщешкусжияозонацбдддлгезуцожммжвостфнфпусуейсевянвоьзятасчзидйлвидозозуинретюфиоечоиттлдкуспанарсопдиевшритасоппрндгпнажлжюнитчзоиндапяьдйлнмгпнажлжюнизжкспанарсопдиевшритасоппрнднрхфнмчтготслипаетэтбзщняткяееиьйадооебньмрднякойявнуиилдсэбдсхелнитйлфньмьвховьнощгшрцдянбшяииьбнйкнмяеребнйкнмяедобпжшмлчпззкаяоаийьуятридфшвощрьветстцояаяиынбвкпдиххтвыечохоаафаоабочоховьночожлидйлжцнглбпрбиыиькфшянкядоотвоыебилгиаынэйхлчбусжижьпратэйлкотшрэйинщрбзкарссвбвуеоящрлейажлмжутмжэбалитйкеивьяычтюпюекндмыгцопдпргайьуяотбикосяйьщеэындбирезеяипеуяиыщибнчпюенащряхцдмлитйкйеззчбфчянвобзщнятнмгжяуееьенааижбндямбзтвэрйкямабдлямвнндтввядмжвуепебиюпнмбийьуязаюиспетпрыуюгчвпестинбвэйщибнскотшрьюказеглуядоеестчпюееолжмлзсзоыжфпуеануйщибнвюзовьяокдлучоюожспаволкшизтуепншзкаьебиимесинстяажьпржобнтвдлчтгозншибптлпялтыгчкотшрсещрндгигыяааозаоднмтмесинлбытполршзложнназсевянвозжбзбиыимсдмрджбеозехеоеосбвпрыезниншипеювфедецвдхшолриннахититюувскрмпржиинутжшдлфегяхетчзодазоиннсдоенглорбгсекабнжчянленсщртвоебипрцджчйлбвлчксяочоыипеудлуцинджбеозехеяитюхошьвбяиандмзицожодезнусжиэеорусйьеелнэйчобажьпруемирсветайькадацвтехеибюртпцдшрыгяншзидинкапеуеяарсуодетайьзсксцоыипедьтияиснйушостбвпритассвзотчзощдйлщнвизтыгфчзозмщрндгиоавоьвзаяоыптлмжяныикакочичсятфппрьтоткаеонкотшркйфвпряндмлбыгнмскотшркйинстуеаирсуоелнгцдетйласевбватигиаынйущртвнящщцйччиттвмиывфедахезмтлцдыгыгнасадочтабюзтмстцожнчвйгцдэйилдсэбздняречоиликуестэятсзеиажустгпюищрцдтлгаздйлгодвжбмжзебиопуейспажлятфнчвззбоаньминнабпшрздмлуядостеоткэйцозсххзмянкянбтлышшхпдщнцйвктлховьбикищрпюзокднящрлепдчбкрвнтвюззещрхготбвмлзсэрлчвнфпэшвозоожксевяняыокотшряеинбндлредочртвятуяжьпрннвипезнотйклеуеяициззвоелнгцдкрстеезняежолршзямыищлэбнмжовьсипезнотйклеяозовыокйкиндобийагбкрвнидтланубалчпцдуйстцояайьканрхфуижбйаиуйьтгхюанвяеелнппчкэйвоэббсэрсекухеыестхичвеетсяотктлдснегундвнянлешоеоцинашоствозеосевбвдлвнппюеназмянэялкотшрмхинретыяаоеэетыяицдвощицогилниеорбгыгинкрцдеепдфпуейспажлглуяелнгцдянстэущщзмитеоаахевьвоелнгцдкряыезесзеиазняедмлбиачозешнкяеепдэбальвстуелияозовыххоттищрьвцдмльврмпщянлежьпрщнбвзллбвнндфшлечоуышыяаяинашостволчжвстцоцоюннмпестдмсжскчпцдвоеияидмдхоежстлоижбнацпетначптвиачпеоеияидощвтлянкяичксйьтглаьгйлппетначптвиаьзкаолхбхиабиачобакнусжидащдйлщняышидбиачозешнкяцопдхиэнутфнесцоосьемнбвкйщррдйлнцпрэвьворбгнмпестиечозсэретмлжжяннияыяглуюньмрдетщмабиачобатятгззуиябтвоебищоттэжйлмхнахоевэретюеаипедьлечозсэрлчдлдвьщянбипсфрксзобофрсжяняысдетщмскотшрмхиндоаиаостюмнрхффоыуфашгнабохетрйлхгыицозсххзмянкяепюегврдйлдввиаизлшзямчпгоюннмгпиаиуцопдхиаагшлеуяьвззцвхгиудыауйезапезняепдщнкяховьбичшяогбыгидйляняозовындтланубалабытнвькшрнммрдмянэоыквыдыеепдфпюегврдйлотьедыгпнажлжюникоюамщвнькшхнахопарупедьыезнмхщротьвщргжречонсэыхадзатотеоаахевьяыэбиачобауебиздфпутлццйфрксйьшнзсвншхзафтщнрхжьпрзовьяоребндлзочочтотямлдиезудоюнусмлшхоежстлоистеомлчпдизеьпетначптвиатыаозоюгбвсефеаокяпмкрзаспетеокдянбчзощррдйлсжксэрвирсздтввохоаафааизущизааифеиахеаияозовызяхияииьдндмрачтцдчвятгдксятмхзущияооэзочофеиатыяифвйлочойыецршзшряныиинребндлчтбвхлндстхиетыгфчзотеуестдлчпсечощрскшзгпусалатерэбятбифжяннитснрыдяыаизейьаикаюамщвнаэжиоаюыпрэбятбииыхемтлуюнуйууирчботннксяикадвсешптлбввнщознюзкасчзодвьщянбиэвстуежигшцйтгусфрксзобофячоцакмсжскбвдввиаидохонааиочзожолрщняыокрезущчянскнсусоедааитыяиотбаяадмяезубзчбтлышлезедьцитыяиотеумадмжрцдитйлюмэознюзкасчзозапезняедоулщнмзбабисвззцвхгдлнсасцозмтрчбфчзмыижвйлочмлабкрнииуфрксйьшнтмянышяниуюттлдкинчбтмнгщознюзкасчзопащгзегпнажлжюнидузашыяаоезудоднхгяньупедьыебифпсечоцооежбеозакацдиуэреттбалщнпптлбввнгпдиюажлянчбкрнизнвядохизнусйьчпотнмгпюеибалцовхдщяндввиыпутжшксевлеыпвипедьюмьвдоенчвззмратмлуяктнмйфмлщнэрюпочксяозукастеоянпюлкотшрнминуыххдлбзтехеибюраачпнсдлцостшрйезняегииьйадвсезукасттвбиеулратэкйкинкашыяаювйлскыгнмесхеназаолтгяозаймдлйуеияишнсжвочтжббсзеиайьпаймвочошолридтмдлжьпрскйкйааоюыжбэтнмдахожиссыа

Rejected text candidate A:392 B:399. Top chars are: рнысат.
Rejected text candidate A:226 B:535. Top chars are: сзайшт.
Rejected text candidate A:504 B:863. Top chars are: нщдхст.
Rejected text candidate A:687 B:111. Top chars are: кчитнс.

Decrypted text with A: 10 B: 52. Top chars matching: оеиант.

вскорепослесвоегоприемавбратствомасоновпьерсполнымнаписаннымимдлясебяруководствомотомчтоондолженбылделатьвсвоихименияхуехалвкиевскуюгуберниюгденаходиласьбольшаячастьегокрестьянприехаввкиевпьервызвалвглавнуюконторувсехуправляющихиобяснилимсвоинамеренияижеланияонсказалимчтонемедленнобудутпринятымерыдлясовершенногоосвобождениякрестьяноткрепостнойзависимостичтодотехпоркрестьяненедолжныбытьотягчаемыработойчтоженщинысдетьминедолжныпосылатьсянаработычтокрестьянамдолжнабытьоказываемапомощьчтонаказаниядолжныбытьупотребляемыувещательныеанетелесныечтовкаждомимениидолжныбытьучрежденыбольницыприютыишколынекоторыеуправляющиетутбылииполуграмотныеэкономыслушалииспуганнопредполагаясмыслречивтомчтомолодойграфнедоволенихуправлениемиутайкойденегдругиепослепервогостраханаходилизабавнымшепелявеньепьераиновыенеслыханныеимисловатретьинаходилипростоудовольствиепослушатькакговоритбаринчетвертыесамыеумныевтомчислеиглавноуправляющийпонялиизэтойречитокакимобразомнадообходитьсясбариномдлядостижениясвоихцелейглавноуправляющийвыразилбольшоесочувствиенамерениямпьеранозаметилчтокромеэтихпреобразованийнеобходимобыловообщезанятьсяделамикоторыебыливдурномсостояниинесмотрянаогромноебогатствографабезухогостехпоркакпьерполучилегоиполучалкакговорилитысячгодовогодоходаончувствовалсебягораздоменеебогатымчемкогдаонполучалсвоитьтысячотпокойногографавобщихчертахонсмутночувствовалследующийбюджетвсоветплатилосьоколотитысячповсемимениямоколотитысячстоилосодержаниеподмосковноймосковскогодомаикняжоноколотитысячвыходилонапенсиистолькоженабогоугодныезаведенияграфиненапрожитьепосылалосьтысячпроцентовплатилосьзадолгиоколотитысячпостройканачатойцерквистоилаэтидвагодаоколотитысячостальноеоколотатысячрасходилосьонсамнезналкакипочтикаждыйгодонпринужденбылзаниматькрометогокаждыйгодглавноуправляющийписалтоопожарахтоонеурожаяхтоонеобходимостиперестроекфабрикизаводовитакпервоеделопредставившеесяпьерубылотоккоторомуонменеевсегоимелспособностиисклонностизанятиеделамипьерсглавноуправляющимкаждыйденьзанималсяноончувствовалчтозанятияегонинашагнеподвигалиделаончувствовалчтоегозанятияпроисходятнезависимоотделачтоонинецепляютзаделоинезаставляютегодвигатьсясоднойстороныглавноуправляющийвыставлялделавсамомдурномсветепоказываяпьерунеобходимостьуплачиватьдолгиипредприниматьновыеработысиламикрепостныхмужиковначтопьернесоглашалсясдругойстороныпьертребовалприступлениякделуосвобожденияначтоуправляющийвыставлялнеобходимостьпреждеуплатитьдолгопекунскогосоветаипотомуневозможностьбыстрогоисполненияуправляющийнеговорилчтоэтосовершенноневозможноонпредлагалдлядостиженияэтойцелипродажулесовкостромскойгуберниипродажуземельнизовыхикрымскогоименьяновсеэтиоперациивречахуправляющегосвязывалисьстакоюсложностьюпроцессовснятиязапрещенийистребованийразрешенийитпчтопьертерялсяитолькоговорилемудадатакисделайтепьернеимелтойпрактическойцепкостикотораябыдалаемувозможностьнепосредственновзятьсязаделоипотомуоннелюбилегоитолькостаралсяпритворитьсяпередуправляющимчтоонзанятделомуправляющийжестаралсяпритворитьсяпередграфомчтоонсчитаетэтизанятиявесьмаполезнымидляхозяинаидлясебястеснительнымивбольшомгороденашлисьзнакомыенезнакомыепоспешилипознакомитьсяирадушноприветствоваливновьприехавшегобогачасамогобольшоговладельцагубернииискушенияпоотношениюглавнойслабостипьератойвкоторойонпризналсявовремяприемавложутожебылитаксильнычтопьернемогвоздержатьсяотнихопятьцелыеднинеделимесяцыжизнипьерапроходилитакжеозабоченноизанятомеждувечерамиобедамизавтракамибаламинедаваяемувремениопомнитьсякакивпетербургевместоновойжизникоторуюнадеялсяповестипьеронжилвстоюжепрежнейжизньютольковдругойобстановкеизтрехназначениймасонствапьерсознавалчтооннеисполнялтогокотороепредписывалокаждомумасонубытьобразцомнравственнойжизнииизсемидобродетелейсовершеннонеимелвсебедвухдобронравияилюбвиксмертионутешалсебятемчтозатоонисполнялдругоеназначениеисправлениеродачеловеческогоиимелдругиедобродетелилюбовькближнемуивособенностищедростьвеснойгодапьеррешилсяехатьназадвпетербургподорогеназадоннамеревалсяобехатьвсесвоиименьяиличноудостоверитьсявтомчтосделаноизтогочтоимпредписаноивкакомположениинаходитсятеперьтотнародкоторыйвверенемубогомикоторыйонстремилсяоблагодетельствоватьглавноуправляющийсчитавшийвсезатеимолодогографапочтибезумствомневыгодойдлясебядлянегодлякрестьянсделалуступкипродолжаяделоосвобожденияпредставлятьневозможнымонраспорядилсяпостройкойвовсехименияхбольшихзданийшколбольнициприютовдляприездабаринавездеприготовилвстречинепышноторжественныекоторыеонзналнепонравятсяпьеруноименнотакиерелигиозноблагодарственныесобразамиихлебомсольюименнотакиекоторыекаконпонималбаринадолжныбылиподействоватьнаграфаиобманутьегоюжнаявеснапокойноебыстроепутешествиеввенскойколяскеиуединениедорогирадостнодействовалинапьераименьявкоторыхоннебывалещебылиодноживописнеедругогонародвездепредставлялсяблагоденствующимитрогательноблагодарнымзасделанныеемублагодеяниявездебыливстречикоторыехотяиприводиливсмущениепьерановглубинедушиеговызывалирадостноечувствоводномместемужикиподносилиемухлебсольиобразпетраипавлаипросилипозволениявчестьегоангелапетраипавлавзнаклюбвииблагодарностизасделанныеимблагодеяниявоздвигнутьнасвойсчетновыйприделвцерквивдругомместееговстретилиженщинысгруднымидетьмиблагодаряегозаизбавлениеоттяжелыхработвтретьемименьиеговстречалсвященникскрестомокруженныйдетьмикоторыхонпомилостямграфаобучалграмотеирелигиивовсехименияхпьервиделсвоимиглазамипоодномупланувоздвигавшиесяивоздвигнутыеужекаменныезданиябольницшколбогаделенкоторыедолжныбылибытьвскоромвремениоткрытывездепьервиделотчетыуправляющихобарщинскихработахуменьшенныхпротивпрежнегоислышалзатотрогательныеблагодарениядепутацийкрестьянвсинихкафтанахпьертольконезналтогочтотамгдеемуподносилихлебсольистроилиприделпетраипавлабылоторговоеселоиярмаркавпетровденьчтоприделужестроилсядавнобогачамимужикамиселатемикоторыеявилиськнемуачтодевятьдесятыхмужиковэтогоселабыливвеличайшемразорениионнезналчтовследствиетогочтопересталипоегоприказупосылатьребятницженщинсгруднымидетьминабарщинуэтисамыеребятницытемтруднейшуюработунеслинасвоейполовинеоннезналчтосвященниквстретившийегоскрестомотягощалмужиковсвоимипоборамиичтособранныекнемуученикисослезамибылиотдаваемыемуизабольшиеденьгибылиоткупаемыродителямионнезналчтокаменныепопланузданиявоздвигалисьсвоимирабочимииувеличилибарщинукрестьянуменьшеннуютольконабумагеоннезналчтотамгдеуправляющийуказывалемупокнигенауменьшениепоеговолеоброканаоднутретьбыланаполовинуприбавленабарщиннаяповинностьипотомупьербылвосхищенсвоимпутешествиемпоименьямивполневозвратилсяктомуфилантропическомунастроениювкоторомонвыехализпетербургаиписалвосторженныеписьмасвоемунаставникубратукаконназывалвеликогомастеракаклегкокакмалоусилиянужночтобысделатьтакмногодобрадумалпьерикакмаломыобэтомзаботимсяа

Rejected text candidate A:702 B:585. Top chars are: рыайсн.
Rejected text candidate A:509 B:134. Top chars are: озуюти.
Rejected text candidate A:575 B:682. Top chars are: джоьшк.
Rejected text candidate A:406 B:531. Top chars are: лмцвро.
Rejected text candidate A:927 B: 81. Top chars are: щтишцф.
Rejected text candidate A:337 B:657. Top chars are: азтпдя.
Rejected text candidate A:207 B:393. Top chars are: стьчна.
Rejected text candidate A:569 B:108. Top chars are: вцебту.
Rejected text candidate A:795 B:907. Top chars are: гсаоды.
Rejected text candidate A:494 B:621. Top chars are: нытшмх.
Rejected text candidate A:677 B:830. Top chars are: ргниэт.
Rejected text candidate A:951 B:455. Top chars are: сиоьчт.
Rejected text candidate A:692 B:343. Top chars are: уткенх.
Rejected text candidate A:543 B:371. Top chars are: онфтрч.
Rejected text candidate A:609 B:919. Top chars are: хбетдп.
Rejected text candidate A:440 B:768. Top chars are: энпирх.
Rejected text candidate A: 34 B: 47. Top chars are: измтск.
Rejected text candidate A:503 B: 68. Top chars are: аытлгу.
Rejected text candidate A:373 B:765. Top chars are: ращуже.
Rejected text candidate A:735 B:480. Top chars are: блащфт.
Rejected text candidate A:166 B:182. Top chars are: пдтнца.
Rejected text candidate A:763 B:596. Top chars are: ентудф.
Rejected text candidate A:946 B:805. Top chars are: офщртч.
Rejected text candidate A:259 B:430. Top chars are: пдацнт.
Rejected text candidate A:269 B:746. Top chars are: мхтньш.

Decrypted text with A:878 B: 21. Top chars matching: ноетиа.

